LFW,Lome Tokoin Airport,Togo,1.254511,6.165611,72
LGA,New York LaGuardia Airport,United States,-73.872597,40.777248,21
LGB,Long Beach Airport,United States,-118.151001,33.817719,60
LGG,Liege Airport,Belgium,5.442778,50.636379,659
LGK,Langkawi International Airport,Malaysia,99.728661,6.329728,29
LGP,Legazpi Airport,Philippines,123.746201,13.157060,66
LGW,London Gatwick Airport,United Kingdom,-0.190270,51.148048,202
LHE,Lahore Allama Iqbal International Airport,Pakistan,74.403587,31.521561,712
LHR,London Heathrow Airport,United Kingdom,-0.461380,51.477501,83
LIG,Limoges – Bellegarde Airport,France,1.180278,45.860828,1300
LIH,Lihue Airport,United States,-159.337997,21.975981,153
LIL,Lille Airport,France,3.086944,50.563332,157
LIM,Lima Jorge Chavez International Airport,Peru,-77.114304,-12.021800,113
LIN,Milan Linate Airport,Italy,9.276739,45.445099,353
LIS,Lisbon Portela Airport,Portugal,-9.135910,38.781311,374
LIT,Little Rock Clinton National Airport,United States,-92.224297,34.729439,266
LJG,Lijiang Sanyi Airport,China,100.250000,26.683332,9843
LJU,Ljubljana Joze Pucnik Airport,Slovenia,14.457610,46.223679,1273
LKO,Lucknow Chaudhary Charan Singh Airport,India,80.889328,26.760590,410
LLA,Lulea Airport,Sweden,22.121981,65.543747,65
LLK,Lankaran International Airport,Azerbaijan,48.824093,38.742031,-50
LMM,Los Mochis Fort Valley Federal International Airport,Mexico,-109.080002,25.685190,16
LMP,Lampedusa Airport,Italy,12.618080,35.497910,70
LNK,Lincoln Airport,United States,-96.759201,40.850971,1218
LNO,Leonora Airport,Australia,121.300003,-28.870001,1217
LNY,Lanai Airport,United States,-156.951004,20.785610,1308
LNZ,Linz Airport,Austria,14.187510,48.233212,978
LOP,Lombok International Airport,Indonesia,116.276672,-8.757322,319
LOS,Lagos Murtala Mohammed Airport,Nigeria,3.321156,6.577369,135
LPA,Gran Canaria Airport,Spain,-15.386500,27.931881,78
LPB,La Paz El Alto International Airport,Bolivia,-68.192200,-16.513300,13325
LPI,Linkoping City Airport,Sweden,15.680500,58.406151,172
LPL,Liverpool John Lennon Airport,United Kingdom,-2.849720,53.333611,80
LPP,Lappeenranta Airport,Finland,28.144390,61.044552,349
LPQ,Luang Prabang International Airport,Laos,102.160698,19.897909,955
LRD,Laredo International Airport,United States,-99.461502,27.543791,508
LRE,Longreach Airport,Australia,144.280197,-23.434099,627
LRH,La Rochelle Ile de Re Airport,France,-1.195230,46.179211,74
LRM,La Romana International Airport,Dominican Republic,-68.911797,18.450710,240
LRT,Lorient South Brittany Airport,France,-3.439950,47.760529,169
LSC,La Serena La Florida Airport,Chile,-71.199501,-29.916201,481
LSE,La Crosse Regional Airport,United States,-91.256599,43.879261,655
LSI,Sumburgh Airport,United Kingdom,-1.295550,59.878880,20
LST,Launceston Airport,Australia,147.214096,-41.545200,562
LSY,Lismore Airport,Australia,153.259995,-28.830200,35
LTN,London Luton Airport,United Kingdom,-0.368330,51.874722,526
LTO,Loreto International Airport,Mexico,-111.348000,25.989189,34
LUG,Lugano Airport,Switzerland,8.910578,46.004269,915
LUN,Lusaka Kenneth Kaunda International Airport,Zambia,28.452620,-15.330800,3779
LUX,Luxembourg Findel Airport,Luxembourg,6.204444,49.623329,1234
LUZ,Lublin Airport,Poland,22.713333,51.240002,661
LVO,Laverton Airport,Australia,122.423798,-28.613600,1530
LWO,Lviv Danylo Halytskyi International Airport,Ukraine,23.956110,49.812500,1071
LXS,Lemnos International Airport,Greece,25.236300,39.917068,14
LYC,Lycksele Airport,Sweden,18.716209,64.548317,705
LYG,Lianyungang Baitabu Airport,China,118.873596,34.571659,8202
LYH,Lynchburg Regional Airport,United States,-79.200401,37.325378,938
LYP,Faisalabad International Airport,Pakistan,72.994843,31.365009,591
LYR,Longyearbyen Svalbard Airport,Norway,15.465550,78.246109,88
LYS,Lyon Saint Exupery Airport,France,5.081111,45.725552,821
LZH,Liuzhou Bailian Airport,China,109.391098,24.207500,295
LZO,Luzhou Lantian Airport,China,105.379021,28.844757,-1
MAA,Chennai International Airport,India,80.180511,12.994410,52
MAB,Maraba Airport,Brazil,-49.138000,-5.368580,357
MAD,Madrid Barajas Airport,Spain,-3.566760,40.493549,2000
MAF,Midland International Airport,United States,-102.200996,31.942520,2872
MAH,Mahon Menorca Airport,Spain,4.218647,39.862591,298
MAN,Manchester Airport,United Kingdom,-2.274950,53.353741,257
MAO,Manaus Eduardo Gomes International Airport,Brazil,-60.049702,-3.038610,264
MAR,Maracaibo La Chinita International Airport,Venezuela,-71.727798,10.558200,235
MBA,Mombasa Moi International Airport,Kenya,39.594250,-4.034830,200
MBJ,Montego Bay Sangster International Airport,Jamaica,-77.913300,18.503710,4
MBS,Saginaw MBS International Airport,United States,-84.079597,43.532909,668
MCI,Kansas City International Airport,United States,-94.713898,39.297600,1026
MCO,Orlando International Airport,United States,-81.308899,28.429390,96
MCP,Macapa International Airport,Brazil,-51.072102,0.050664,56
MCT,Muscat International Airport,Oman,58.284439,23.593269,48
MCX,Makhachkala Uytash Airport,Russia,47.652290,42.816818,12
MCY,Sunshine Coast Airport,Australia,153.091095,-26.603300,15
MCZ,Maceio Zumbi dos Palmares International Airport,Brazil,-35.791599,-9.510800,387
MDC,Manado Sam Ratulangi International Airport,Indonesia,124.925797,1.549447,264
MDE,Medellin International Airport,Colombia,-75.422997,6.164444,7025
MDQ,Mar del Plata Astor Piazzolla International Airport,Argentina,-57.573299,-37.934101,71
MDT,Harrisburg International Airport,United States,-76.763397,40.193489,310
MDW,Chicago Midway International Airport,United States,-87.752403,41.785969,619
MDZ,Mendoza International Airport,Argentina,-68.792801,-32.831699,2310
MEC,Manta Eloy Alfaro International Airport,Ecuador,-80.678802,-0.946070,48
MED,Medina Prince Mohammad bin Abdulaziz Airport,Saudi Arabia,39.705059,24.553419,2151
MEL,Melbourne Airport,Australia,144.843307,-37.673302,434
MEM,Memphis International Airport,United States,-89.976601,35.042412,341
MEX,Mexico Benito Juarez International Airport,Mexico,-99.071999,19.436300,7316
MFE,McAllen Miller International Airport,United States,-98.238602,26.175831,107
MFM,Macau International Airport,China,113.591499,22.149549,20
MFR,Medford Rogue Valley International Airport,United States,-122.873001,42.374222,1335
MGA,Managua Augusto C. Sandino International Airport,Nicaragua,-86.168098,12.141490,194
MGB,Mount Gambier Airport,Australia,140.779999,-37.740002,212
MGF,Maringa Regional Airport,Brazil,-52.016399,-23.476299,1788
MGM,Montgomery Regional Airport,United States,-86.393898,32.300629,221
MHD,Mashhad International Airport,Iran,59.640968,36.235191,3263
MHH,Marsh Harbour Airport,Bahamas,-77.083397,26.511400,6
MHK,Manhattan Regional Airport,United States,-96.670799,39.140968,1066
MHQ,Mariehamn Airport,Finland,19.898149,60.122200,17
MHT,Manchester Boston Regional Airport,United States,-71.435699,42.932800,266
MIA,Miami International Airport,United States,-80.290497,25.793249,8
MID,Merida Rejon Airport,Mexico,-89.657600,20.936979,38
MIG,Mianyang Nanjiao Airport,China,104.738052,31.431110,4593
MII,Marilla Airport,Brazil,-49.919998,-22.190001,2122
MIM,Merimbula Airport,Australia,149.901306,-36.908600,7
MIR,Monastir Habib Bourguiba International Airport,Tunisia,10.754720,35.758049,9
MJI,Tripoli Mitiga International Airport,Libya,13.270000,32.889999,36
MJT,Mytilene International Airport,Greece,26.598330,39.056660,60
MJV,Murcia San Javier Airport,Spain,-0.812380,37.774971,11
MJZ,Mirny Airport,Russia,114.038902,62.534679,1156
MKE,Milwaukee General Mitchell International Airport,United States,-87.896500,42.947220,729
MKY,Mackay Airport,Australia,149.179703,-21.171600,19
MKZ,Malacca International Airport,Malaysia,102.251503,2.263361,35
MLA,Luqa Malta International Airport,Malta,14.477500,35.857491,300
MLB,Melbourne International Airport,United States,-80.645203,28.102751,33
MLE,Male Ibrahim Nasir International Airport,Maldives,73.529121,4.191833,6
MLG,Malang Abdul Rachman Saleh Airport,Indonesia,112.714500,-7.926550,1726
MLI,Moline Quad City International Airport,United States,-90.506111,41.453896,590
MLN,Melilla Airport,Spain,-2.956250,35.279812,156
MLU,Monroe Regional Airport,United States,-92.037598,32.510860,79
MLX,Malatya Erhac Airport,Turkey,38.091000,38.435341,2828
MMB,Memanbetsu Airport,Japan,144.164001,43.880600,135
MME,Darlington Durham Tees Valley Airport,United Kingdom,-1.429400,54.509178,120
MMK,Murmansk Airport,Russia,32.750820,68.781670,266
MMX,Malmo Airport,Sweden,13.371630,55.530190,236
MMY,Miyako Airport,Japan,125.295097,24.782829,150
MNL,Manila Ninoy Aquino International Airport,Philippines,121.019501,14.508640,75
MOB,Mobile Regional Airport,United States,-88.242798,30.691410,219
MOC,Montes Claros Airport,Brazil,-43.818901,-16.706900,2191
MOL,Molde Aro Airport,Norway,7.262500,62.744720,10
MOT,Minot International Airport,United States,-101.278000,48.257629,1716
MOV,Moranbah Airport,Australia,148.078339,-22.058332,770
MPL,Montpellier Mediterranee Airport,France,3.961389,43.583328,17
MPM,Maputo International Airport,Mozambique,32.572601,-25.920799,145
MQL,Mildura Airport,Australia,142.085495,-34.229099,167
MQM,Mardin Airport,Turkey,40.631660,37.223331,1729
MRA,Misrata International Airport,Libya,15.059722,32.325558,60
MRS,Marseille Provence Airport,France,5.215000,43.436661,74
MRU,Port Louis Sir Seewoosagur Ramgoolam Airport,Mauritius,57.683601,-20.430201,186
MRV,Mineralnye Vody Airport,Russia,43.081879,44.225071,1054
MRY,Monterey Regional Airport,United States,-121.842003,36.587002,257
MSN,Madison Dane County Regional Airport,United States,-89.337502,43.139851,886
MSO,Missoula International Airport,United States,-114.089996,46.916302,3206
MSP,Minneapolis Saint Paul International Airport,United States,-93.221703,44.881950,841
MSQ,Minsk International Airport,Belarus,28.030729,53.882462,670
MSR,Mus Airport,Turkey,41.661228,38.747761,4157
MST,Maastricht Aachen Airport,Netherlands,5.770144,50.911652,375
MSY,New Orleans Louis Armstrong International Airport,United States,-90.258003,29.993380,3
MTJ,Montrose Regional Airport,United States,-107.893997,38.509789,5759
MTR,Monteria Los Garzones Airport,Colombia,-75.825897,8.823678,36
MTT,Minatitlan Coatzacoalcos International Airport,Mexico,-94.580597,18.103411,36
MTY,Monterrey International Airport,Mexico,-100.106003,25.778481,1278
MUC,Munich Airport,Germany,11.786080,48.353779,1487
MUX,Multan International Airport,Pakistan,71.419113,30.203220,403
MVD,Montevideo Carrasco International Airport,Uruguay,-56.030800,-34.838402,105
MVY,Martha's Vineyard Airport,United States,-70.611816,41.389336,67
MWH,Moses Lake Grant County International Airport,United States,-119.319000,47.208580,1189
MWX,Muan International Airport,South Korea,126.382698,34.991379,51
MWZ,Mwanza Airport,Tanzania,32.932659,-2.444480,3763
MXL,Mexicali International Airport,Mexico,-115.240997,32.630630,74
MXP,Milan Malpensa Airport,Italy,8.728111,45.630600,767
MXX,Mora Siljan Airport,Sweden,14.511380,60.957901,634
MXZ,Meixian Airport,China,116.103996,24.268999,-1
MYA,Moruya Airport,Australia,150.144394,-35.897701,14
MYJ,Matsuyama Airport,Japan,132.699707,33.827221,25
MYR,Myrtle Beach International Airport,United States,-78.928299,33.679749,25
MYY,Miri Airport,Malaysia,113.986801,4.322014,59
MZG,Magong Airport,Taiwan,119.628304,23.568661,103
MZR,Mazar-I-Sharif International Airport,Afghanistan,67.209671,36.706909,1284
MZT,Mazatlan General Rafael Buelna International Airport,Mexico,-106.265999,23.161350,38
NAG,Nagpur Dr. Babasaheb Ambedkar International Airport,India,79.047180,21.092190,1033
NAJ,Nakhchivan International Airport,Azerbaijan,45.458332,39.188610,2863
NAN,Nadi International Airport,Fiji,177.443298,-17.755301,59
NAP,Naples Airport,Italy,14.290780,40.886028,294
NAS,Nassau Lynden Pindling International Airport,Bahamas,-77.466202,25.038950,16
NAT,Natal International Airport,Brazil,-35.376110,-5.768056,169
NAV,Nevsehir Kapadokya Airport,Turkey,34.716999,38.625999,3100
NAY,Beijing Nanyuan Airport,China,116.387779,39.782501,-1
NBC,Naberezhnye Chelny Begishevo Airport,Russia,52.103409,55.564125,643
NBE,Enfidha – Hammamet International Airport,Tunisia,10.413889,36.091946,130
NBO,Nairobi Jomo Kenyatta International Airport,Kenya,36.927769,-1.319240,5330
NCE,Nice Cote d'Azur Airport,France,7.215000,43.665272,13
NCL,Newcastle Airport,United Kingdom,-1.691660,55.037498,266
NDB,Nouadhibou International Airport,Mauritania,-17.029900,20.933060,16
NDR,Nador International Airport,Morocco,-3.028333,34.988888,574
NGB,Ningbo Lishe International Airport,China,121.461899,29.826679,13
NGO,Nagoya Chubu Centrair International Airport,Japan,136.805405,34.858410,15
NGS,Nagasaki Airport,Japan,129.913605,32.916939,15
NJC,Nizhnevartovsk Airport,Russia,76.483612,60.949268,177
NJF,Al Najaf International Airport,Iraq,44.404167,31.991667,108
NKC,Nouakchott International Airport,Mauritania,-15.947900,18.097851,7
NKG,Nanjing Lukou International Airport,China,118.862000,31.742041,49
NNG,Nanning Wuxu International Airport,China,108.172401,22.608259,421
NNY,Nanyang Jiangying Airport,China,112.610001,32.980000,131
NOC,Knock Ireland West Airport,Ireland,-8.818490,53.910290,665
NOJ,Noyabrsk Airport,Russia,75.269165,63.183056,446
NOU,Noumea La Tontouta International Airport,New Caledonia,166.216095,-22.016300,52
NOZ,Novokuznetsk Spichenkovo Airport,Russia,86.877220,53.811378,1024
NPE,Napier Hawke's Bay Airport,New Zealand,176.869995,-39.465801,6
NPL,New Plymouth Airport,New Zealand,174.179092,-39.008598,97
NPO,Nanga Pinoh Airport,Indonesia,111.748001,-0.348869,123
NQY,Newquay Cornwall Airport,United Kingdom,-4.995400,50.440552,390
NRA,Narrandera Airport,Australia,146.512222,-34.702221,474
NRK,Norrkoping Airport,Sweden,16.250620,58.586250,32
NRN,Weeze Airport,Germany,6.142172,51.602409,106
NRT,Tokyo Narita International Airport,Japan,140.386307,35.764721,135
NSK,Norilsk Alykel Airport,Russia,87.332176,69.311050,595
NSN,Nelson Airport,New Zealand,173.221100,-41.298302,17
NST,Nakhon Si Thammarat Airport,Thailand,99.944717,8.539617,13
NTE,Nantes Atlantique Airport,France,-1.607770,47.156940,90
NTG,Nantong Xingdong Airport,China,120.975601,32.072922,7546
NTL,Newcastle Airport,Australia,151.834396,-32.794998,31
NUE,Nuremberg Airport,Germany,11.066890,49.498699,1046
NUX,Novy Urengoy Airport,Russia,76.520271,66.069443,210
NVT,Navegantes Victor Konder International Airport,Brazil,-48.651299,-26.879900,18
NWI,Norwich International Airport,United Kingdom,1.282778,52.675831,117
NYM,Nadym Airport,Russia,72.698883,65.481659,49
NYO,Stockholm Skavsta Airport,Sweden,16.912180,58.788631,140
NYT,Naypyidaw Airport,Myanmar (Burma),96.201385,19.622499,298
OAJ,Jacksonville Albert J. Ellis Airport,United States,-77.605835,34.830441,93
OAK,Oakland International Airport,United States,-122.220001,37.721272,9
OAX,Oaxaca Xoxocotlan International Airport,Mexico,-96.726601,16.999901,4989
OBO,Obihiro Tokachi Airport,Japan,143.217194,42.733330,505
ODE,Odense Hans Christian Andersen Airport,Denmark,10.330930,55.476662,56
ODS,Odessa International Airport,Ukraine,30.676460,46.426762,172
OER,Ornskoldsvik Airport,Sweden,18.990030,63.408329,354
OGG,Kahului Airport,United States,-156.429993,20.898649,54
OGZ,Beslan Airport,Russia,44.606667,43.205002,1673
OHD,Ohrid Airport,Macedonia,20.742319,41.179951,2313
OIT,Oita Airport,Japan,131.737198,33.479439,19
OKA,Naha Airport,Japan,127.645798,26.195810,12
OKC,Oklahoma City Will Rogers World Airport,United States,-97.600700,35.393082,1295
OKJ,Okayama Airport,Japan,133.855194,34.756939,806
OLB,Olbia – Costa Smeralda Airport,Italy,9.517628,40.898659,37
OLP,Olympic Dam Airport,Australia,136.876663,-30.485001,343
OMA,Omaha Eppley Airfield,United States,-95.893997,41.303162,984
OME,Nome Airport,United States,-165.445007,64.512199,37
OMO,Mostar International Airport,Bosnia And Herzegovina,17.845869,43.282902,156
OMR,Oradea International Airport,Romania,21.902500,47.025269,465
OMS,Omsk Tsentralny Airport,Russia,73.310509,54.967041,311
ONT,Ontario International Airport,United States,-117.600998,34.056000,944
OOL,Gold Coast Airport,Australia,153.504700,-28.164400,21
OPO,Porto Francisco de Sa Carneiro Airport,Portugal,-8.681380,41.248051,228
OPS,Sinop Airport,Brazil,-55.581558,-11.878573,1280
ORB,Orebro Airport,Sweden,15.037950,59.223728,188
ORD,Chicago O'Hare International Airport,United States,-87.905800,41.978142,672
ORF,Norfolk International Airport,United States,-76.201202,36.894611,27
ORK,Cork Airport,Ireland,-8.491110,51.841381,502
ORN,Oran Es Senia Airport,Algeria,-0.621180,35.623852,299
ORY,Paris Orly Airport,France,2.379444,48.723331,291
OSD,Ostersund Are Airport,Sweden,14.502000,63.194118,1233
OSI,Osijek Airport,Croatia,18.810150,45.462662,290
OSL,Oslo Gardermoen Airport,Norway,11.100360,60.193909,681
OSR,Ostrava Leos Janacek Airport,Czech Republic,18.111050,49.696289,844
OSS,Osh,Kyrgyzstan,72.793259,40.608978,2927
OST,Ostend Bruges International Airport,Belgium,2.862222,51.198879,13
OTP,Bucharest Henri Coanda International Airport,Romania,26.102171,44.572159,314
OTZ,Kotzebue Ralph Wien Memorial Airport,United States,-162.598007,66.884689,14
OUA,Ouagadougou Airport,Burkina Faso,-1.512410,12.353190,1037
OUD,Oujda Angads Airport,Morocco,-1.923980,34.787151,1535
OUL,Oulu Airport,Finland,25.355551,64.929161,47
OVB,Novosibirsk Tolmachevo Airport,Russia,82.650650,55.012619,365
OVD,Asturias Airport,Spain,-6.034620,43.563560,416
OXF,London Oxford Airport,United Kingdom,-1.320000,51.836941,270
OZH,Zaporizhia International Airport,Ukraine,35.315689,47.867001,373
PAD,Paderborn Lippstadt Airport,Germany,8.616317,51.614079,699
PAE,Everett Paine Field,United States,-122.280998,47.906342,606
PAP,Port-au-Prince Toussaint Louverture International Airport,Haiti,-72.292503,18.580050,122
PBC,Puebla Hermanos Serdan International Airport,Mexico,-98.371399,19.158140,7361
PBG,Plattsburgh International Airport,United States,-73.468102,44.650940,234
PBI,West Palm Beach International Airport,United States,-80.095497,26.683161,20
PBM,Paramaribo Zanderij International Airport,Suriname,-55.187698,5.452831,59
PBO,Paraburdoo Airport,Australia,117.745201,-23.171101,1406
PCL,Pucallpa International Airport,Peru,-74.574203,-8.377930,513
PDG,Padang Minangkabau International Airport,Indonesia,100.280563,-0.786640,9
PDL,Ponta Delgada Joao Paulo II Airport,Portugal,-25.697800,37.741180,259
PDP,Punta del Este International Airport,Uruguay,-55.094200,-34.855099,95
PDV,Plovdiv Airport,Bulgaria,24.850830,42.067799,597
PDX,Portland International Airport,United States,-122.597000,45.588718,31
PED,Pardubice Airport,Czech Republic,15.738640,50.013409,741
PEE,Bolshoye Savino Airport,Russia,56.021210,57.914509,404
PEG,Perugia San Francesco d'Assisi – Umbria ,Italy,12.513220,43.095901,693
PEI,Pereira Matecana International Airport,Colombia,-75.739403,4.812778,4418
PEK,Beijing Capital International Airport,China,116.584503,40.080109,116
PEN,Penang International Airport,Malaysia,100.276802,5.297139,11
PER,Perth Airport,Australia,115.966904,-31.940201,67
PEW,Peshawar Bacha Khan International Airport,Pakistan,71.514580,33.993912,1158
PFB,Passo Fundo Lauro Kurtz Airport,Brazil,-52.326500,-28.243900,2376
PFO,Paphos International Airport,Cyprus,32.485729,34.718029,41
PGD,Punta Gorda Airport,United States,-81.990829,26.918888,26
PGF,Perpignan Rivesaltes Airport,France,2.869722,42.740829,144
PGK,Pangkal Pinang Airport,Indonesia,106.139000,-2.162200,109
PGV,Greenville Spartanburg International Airport,United States,-77.385300,35.635250,26
PHE,Port Hedland International Airport,Australia,118.626297,-20.377701,33
PHF,Newport News Williamsburg International Airport,United States,-76.492897,37.131889,42
PHL,Philadelphia International Airport,United States,-75.241096,39.871941,36
PHS,Phitsanulok Airport,Thailand,100.279099,16.782930,154
PHX,Phoenix Sky Harbor International Airport,United States,-112.011002,33.434269,1135
PIA,Peoria International Airport,United States,-89.693199,40.664200,661
PIE,St. Petersburg Clearwater International Airport,United States,-82.687401,27.910000,11
PIK,Glasgow Prestwick Airport,United Kingdom,-4.586660,55.509441,65
PIS,Poitiers – Biard Airport,France,0.306667,46.587502,423
PIT,Pittsburgh International Airport,United States,-80.232803,40.491470,1203
PIX,Pico Airport,Portugal,-28.441299,38.554329,109
PKC,Petropavlovsk-Kamchatsky Airport,Russia,158.453598,53.167881,131
PKE,Parkes Airport,Australia,148.239166,-33.131390,1069
PKU,Pekanbaru Sultan Syarif Kasim II Airport,Indonesia,101.444504,0.460786,102
PKY,Palangkaraya Tjilik Riwut Airport,Indonesia,113.942596,-2.225120,82
PLM,Palembang International Airport,Indonesia,104.699898,-2.898250,49
PLO,Port Lincoln Airport,Australia,135.880280,-34.605278,36
PLQ,Palanga International Airport,Lithuania,21.093849,55.973221,33
PLS,Providenciales International Airport,Turks And Caicos Islands,-72.265800,21.773621,28
PLU,Belo Horizonte Pampulha Airport,Brazil,-43.950600,-19.851101,2589
PLW,Palu Mutiara Airport,Indonesia,119.909599,-0.918540,284
PLX,Semipalatinsk Semey Airport,Kazakhstan,80.234360,50.351299,761
PLZ,Port Elizabeth Airport,South Africa,25.617270,-33.984901,226
PMC,Puerto Montt El Tepual Airport,Chile,-73.093903,-41.438801,294
PMF,Parma Airport,Italy,10.296360,44.824478,161
PMI,Palma de Mallorca Airport,Spain,2.738808,39.551670,27
PMO,Palermo Falcone-Borsellino Airport,Italy,13.091010,38.175949,65
PMR,Palmerston North International Airport,New Zealand,175.616898,-40.320499,151
PMV,Porlamar International Airport,Venezuela,-63.967499,10.912920,74
PMW,Palmas Airport,Brazil,-48.349998,-10.290000,774
PNH,Phnom Penh International Airport,Cambodia,104.844101,11.546550,40
PNI,Pohnpei International Airport,Micronesia,158.208893,6.985100,9
PNK,Pontianak Supadio Airport,Indonesia,109.403801,-0.150710,10
PNL,Pantelleria Airport,Italy,11.968860,36.816509,635
PNQ,Pune Airport,India,73.919693,18.582109,1942
PNS,Pensacola International Airport,United States,-87.186600,30.473419,121
PNZ,Petrolina Airport,Brazil,-40.569000,-9.362410,1263
POA,Porto Alegre Salgado Filho International Airport,Brazil,-51.171398,-29.994400,11
POL,Pemba Airport,Mozambique,40.522491,-12.986700,331
POM,Port Moresby Jacksons International Airport,Papua New Guinea,147.220001,-9.443380,146
POP,Puerto Plata Gregorio Luperon International Airport,Dominican Republic,-70.570000,19.757900,15
POR,Pori Airport,Finland,21.799980,61.461681,44
POS,Port of Spain Piarco International Airport,Trinidad And Tobago,-61.337200,10.595360,58
POZ,Poznan Lawica Airport,Poland,16.826321,52.421028,308
PPB,Presidente Prudente Airport,Brazil,-51.424599,-22.174999,1477
PPP,Proserpine Whitsunday Coast Airport,Australia,148.552200,-20.495001,82
PPQ,Paraparaumu Kapiti Coast Airport,New Zealand,174.989105,-40.904701,22
PPS,Puerto Princesa City International Airport,Philippines,118.758698,9.742119,71
PPT,Tahiti Faa'a International Airport,French Polynesia,-149.610992,-17.556601,7
PQC,Phu Quoc International Airport,Vietnam,103.991112,10.171667,37
PQI,Presque Isle Northern Maine Airport,United States,-68.044800,46.688969,534
PQQ,Port Macquarie Airport,Australia,152.863297,-31.435801,12
PRG,Prague Vaclav Havel Airport,Czech Republic,14.260000,50.100830,1247
PRN,Pristina International Airport,Kosovo,21.035830,42.572769,1789
PSA,Pisa Galileo Galilei Airport,Italy,10.392750,43.683910,6
PSC,Pasco Tri-Cities Airport,United States,-119.119003,46.264690,410
PSE,Ponce Mercedita Airport,Puerto Rico,-66.563004,18.008301,28
PSP,Palm Springs International Airport,United States,-116.505997,33.829659,477
PSR,Pescara Abruzzo International Airport,Italy,14.181060,42.431648,48
PTP,Pointe-a-Pitre International Airport,Guadeloupe,-61.525799,16.264160,35
PTY,Panama City Tocumen International Airport,Panama,-79.383400,9.071364,135
PUF,Pau Pyrenees Airport,France,-0.418610,43.380001,617
PUJ,Punta Cana International Airport,Dominican Republic,-68.363403,18.567360,47
PUQ,Punta Arenas International Airport,Chile,-70.854500,-53.002602,139
PUS,Busan Gimhae International Airport,South Korea,128.938202,35.179520,6
PUY,Pula Airport,Croatia,13.922190,44.893532,274
PVD,Providence Theodore Francis Green Airport,United States,-71.428200,41.723991,55
PVG,Shanghai Pudong International Airport,China,121.805199,31.143370,13
PVH,Porto Velho International Airport,Brazil,-63.902199,-8.709290,294
PVK,Aktion National Airport,Greece,20.765310,38.925461,11
PVR,Puerto Vallarta International Airport,Mexico,-105.253998,20.680080,23
PWE,Pevek Airport,Russia,170.597000,69.783302,11
PWM,Portland International Jetport,United States,-70.309196,43.646160,76
PWQ,Pavlodar Airport,Kazakhstan,77.073883,52.195000,410
PXO,Porto Santo Airport,Portugal,-16.349899,33.073380,341
QRO,Queretaro International Airport,Mexico,-100.184998,20.617279,6296
RAI,Praia Nelson Mandela International Airport,Cape Verde,-23.493500,14.924480,230
RAJ,Rajkot Airport,India,70.779518,22.309179,441
RAK,Marrakesh Menara Airport,Morocco,-8.036300,31.606880,1545
RAO,Ribeirao Preto Leite Lopes Airport,Brazil,-47.774101,-21.134100,1802
RAP,Rapid City Regional Airport,United States,-103.056999,44.045330,3204
RAS,Rasht Airport,Iran,49.605808,37.325310,40
RBA,Rabat-Sale Airport,Morocco,-6.751510,34.051460,276
RBR,Rio Branco International Airport,Brazil,-67.893997,-9.869150,633
RDM,Redmond Municipal Airport,United States,-121.149002,44.254051,3080
RDU,Raleigh-Durham International Airport,United States,-78.787399,35.877628,435
RDZ,Rodez Marcillac Airport,France,2.483333,44.407501,1910
REC,Recife Airport,Brazil,-34.923000,-8.126790,33
REG,Reggio Calabria Airport,Italy,15.651550,38.071201,96
REN,Orenburg Tsentralny Airport,Russia,55.456741,51.795780,387
REP,Siem Reap International Airport,Cambodia,103.812798,13.410660,60
RES,Resistencia International Airport,Argentina,-59.056099,-27.449900,173
REU,Reus Airport,Spain,1.167172,41.147388,234
REX,Reynosa General Lucio Blanco International Airport,Mexico,-98.228500,26.008900,139
RFD,Chicago Rockford International Airport,United States,-89.097221,42.195278,742
RGN,Yangon International Airport,Myanmar (Burma),96.133217,16.907301,109
RHD,Termas de Río Hondo Airport,Argentina,-64.879997,-27.450001,-1
RHO,Rhodes International Airport,Greece,28.086189,36.405411,17
RIA,Santa Maria Airport,Brazil,-53.688057,-29.711111,287
RIC,Richmond Airport,United States,-77.319603,37.505161,167
RIX,Riga International Airport,Latvia,23.971109,56.923611,34
RJK,Rijeka Airport,Croatia,14.570260,45.216881,278
RKT,Ras Al Khaimah International Airport,United Arab Emirates,55.938808,25.613480,102
RKV,Reykjavik Airport,Iceland,-21.940500,64.129990,48
RLG,Rostock Laage Airport,Germany,12.278000,53.917999,138
RMA,Roma Airport,Australia,148.774719,-26.545000,1032
RMI,Rimini Federico Fellini Airport,Italy,12.611740,44.020290,41
RMQ,Taichung Airport,Taiwan,120.620499,24.264660,663
RNB,Ronneby Airport,Sweden,15.265000,56.266659,191
RNN,Bornholm Airport,Denmark,14.759550,55.063259,52
RNO,Reno Tahoe International Airport,United States,-119.767998,39.499111,4415
RNS,Rennes Saint-Jacques Airport,France,-1.732220,48.071941,124
ROA,Roanoke Regional Airport,United States,-79.970001,37.320000,1175
ROC,Rochester International Airport,United States,-77.672302,43.118858,559
ROK,Rockhampton Airport,Australia,150.475204,-23.381901,34
ROR,Airai Roman Tmetuchl International Airport,Palau,134.544205,7.367303,176
ROS,Rosario Islas Malvinas International Airport,Argentina,-60.785000,-32.903599,85
ROT,Rotorua International Airport,New Zealand,176.317200,-38.109100,938
ROV,Rostov-on-Don Airport,Russia,39.818081,47.258202,280
RPR,Raipur Swami Vivekananda Airport,India,81.738747,21.180401,1041
